name_english,id
Baby Desert Wolf Egg,9010
Rocker Egg,9011
Spore Egg,9012
Poison Spore Egg,9013
Peco Peco Egg,9014
Smokie Egg,9015
Yoyo Egg,9016
Orc Warrior Egg,9017
Munak Egg,9018
Dokebi Egg,9019
Sohee Egg,9020
Isis Egg,9021
Green Petite Egg,9022
Deviruchi Egg,9023
Bapho Jr. Egg,9024
Bongun Egg,9025
Zealotus Egg,9026
Alice Egg,9027
Hard Rice Cake,9028
Christmas Goblin's Egg,9029
Green Maiden Egg,9030
Spring Rabbit Egg,9031
Knife Goblin Egg,9032
Flail Goblin Egg,9033
Hammer Goblin Egg,9034
Red Deleter Egg,9035
Diabolic Egg,9036
Wanderer Egg,9037
New Year Doll Egg,9038
Bacsojin Egg,9039
Civil Servant Egg,9040
Leaf Cat Egg,9041
Loli Ruri Egg,9042
Marionette Egg,9043
Shinobi Egg,9044
Whisper Egg,9045
Goblin Leader Egg,9046
Wicked Nymph Egg,9047
Miyabi Ningyo Egg,9048
Dullahan Egg,9049
Medusa Egg,9050
Stone Shooter Egg,9051
Incubus Egg,9052
Golem Egg,9053
Nightmare Terror Egg,9054
Succubus Egg,9055
Imp Egg,9056
Skull Helm,10001
Monster Oxygen Mask,10002
Transparent Head Protector,10003
Pacifier,10004
Wig,10005
Queen's Hair Ornament,10006
Silk Ribbon,10007
Punisher,10008
Wild Flower,10009
Battered Pot,10010
Stellar Hairpin,10011
Tiny Egg Shell,10012
Backpack,10013
Rocker Glasses,10014
Green Lace,10015
Golden Bell,10016
Bark Shorts,10017
Monkey Circlet,10018
Red Scarf,10019
Grave Keeper's Sword,10020
Circular Headgear,10021
Gold Earring,10022
Green Jewel Bag,10023
Fashion Glasses,10024
Hairband Of Stars,10025
Tassel for Durumagi,10026
Pet Soul Ring,10027
Beautiful Badges,10028
Jade Trinket,10029
Summer Fan,10030
Ring Of Death,10031
Queen's Coronet,10032
Afro,10033
Masked Ball,10034
Spring,10035
Horn Of Hell,10036
Black Butterfly Mask,10037
Horn Barrier,10038
History book of Prontera,11000
Adventure Story Vol.1,11001
Chef King Orleans Vol.1,11002
Kafra Legend Vol.1,11003
Old Book,11004
Rune Royal Family Book,11005
Blood Flower Vol.1,11006
Blood Flower Vol.2,11007
Biographical Dictionary Copy Edition,11008
Adventure Story Vol.2,11009
Battlegrounds Catalog,11010
Varmunt's Note,11011
Expedition Report,11012
Expedition Report Vol1,11013
Expedition Report Vol2,11014
Expedition Report Vol3,11015
Expedition Report Vol4,11016
KVM Reward Items Catalog,11017
Splendide Selling Item,11018
Manuk Selling Item,11019
Japan Book1,11020
Japan Book2,11021
Mix Cook Book,11022
Increase Stamina Study,11023
Vital Drink CB,11024
Swordman Book Basic,11025
Swordman Book Practice,11026
Swrodman Book Misc,11027
Thief Book Basic,11028
Thief Book Practice,11029
Thief Book Misc,11030
Archer Book Basic,11031
Archer Book Practice,11032
Archer Book Misc,11033
Acol Book Basic,11034
Acol Book Practice,11035
Acol Book Misc,11036
Mage Book Basic,11037
Mage Book Practice,11038
Mage Book Misc,11039
Mer Book Basic,11040
Mer Book Practice,11041
Mer Book Misc,11042
TK Book Basic,11043
TK Book Practice,11044
TK Book Misc,11045
Ninja Book Basic,11046
Ninja Book Practice,11047
Ninja Book Misc,11048
Gun Book Basic,11049
Gun Book Practice,11050
Gun Book Misc,11051
SN Book Basic,11052
SN Book Practice,11053
SN Book Misc,11054
Basic Adventure,11055
Elemental Spirit Guide,11056
Light Yellow Potion,11500
Light White Potion,11501
Light Blue Potion,11502
WoE White Potion,11503
WoE Blue Potion,11504
Iris,11505
Fanta Orange,11506
Fanta Grape,11507
Karada Meguricha,11508
Black Tea Kochakaden,11509
Coca Cola Zero,11510
Diet Coca Cola,11511
Coca Cola,11512
Protect Neck Candy,11513
Enriched Slim Pot,11514
Coconut,11515
Asai Fruit,11516
Puri Potion,11517
Beef Toast,11519
Mora Mandar,11520
Pingui Berry Juice,11521
Red Raffle Sap,11522
Yellow Raffle Sap,11523
White Raffle Sap,11524
Mora HIp Tea,11525
Rafflecino,11526
Baklava,11527
Kanafeh,11528
Maamoul,11529
Jujube,11530
Coffee,11531
Moon Cookie,11702
Mystery Blood,11703
Children's Potion,11705
Steak,11706
Roast Beef,11707
Fore Flank Sirloin,11708
Fanta Zero Lemon,11709
Sakura Mist,11710
Sakura Milk Tea,11711
Level 5 Frost Diver,12000
Level 3 Heal,12001
Level 5 Heal,12002
Level 1 Teleport,12003
Quiver,12004
Iron Arrow Quiver,12005
Steel Arrow Quiver,12006
Oridecon Arrow Quiver,12007
Fire Arrow Quiver,12008
Silver Arrow Quiver,12009
Wind Arrow Quiver,12010
Stone Arrow Quiver,12011
Crystal Arrow Quiver,12012
Shadow Arrow Quiver,12013
Immaterial Arrow Quiver,12014
Rusty Arrow Quiver,12015
Speed Potion,12016
Slow Potion,12017
Firecracker,12018
Holy Egg,12019
Cursed Water,12020
Pork,12021
Galbi,12022
Wrapped Box,12023
Red Pouch,12024
Dano Festival Egg,12025
Giggling Box,12027
Box of Thunder,12028
Box of Gloom,12029
Box of Resentment,12030
Box of Drowsiness,12031
Box of Storms,12032
Box of Sunlight,12033
Box of Panting,12034
Lotto Box 01,12035
Lotto Box 02,12036
Lotto Box 03,12037
Lotto Box 04,12038
Lotto Box 05,12039
Fried Grasshopper Legs,12041
Seasoned Sticky Webfoot,12042
Bomber Steak,12043
Herb Marinade Beef,12044
Lutie Lady's Pancake,12045
Grape Juice Herbal Tea,12046
Autumn Red Tea,12047
Honey Herbal Tea,12048
Morocc Fruit Wine,12049
Mastela Fruit Wine,12050
Steamed Crab Nippers,12051
Assorted Seafood,12052
Clam Soup,12053
Seasoned Jellyfish,12054
Spicy Fried Bao,12055
Frog Egg Squid Ink Soup,12056
Smooth Noodle,12057
Tentacle Cheese Gratin,12058
Lutie Cold Noodle,12059
Steamed Bat Wing in Pumpkin,12060
Honey Grape Juice,12061
Chocolate Mousse Cake,12062
Fruit Mix,12063
Cream Sandwich,12064
Green Salad,12065
Fried Monkey Tails,12066
Mixed Juice,12067
Fried Sweet Potato,12068
Steamed Ancient Lips,12069
Fried Scorpion Tails,12070
Shiny Marinade Beef,12071
Whole Roast,12072
Bearfoot Special,12073
Tendon Satay,12074
Steamed Tongue,12075
Red Mushroom Wine,12076
Special Royal Jelly Herbal Tea,12077
Royal Family Tea,12078
Tristan XII,12079
Dragon Breath Cocktail,12080
Awfully Bitter Bracer,12081
Sumptuous Feast,12082
Giant Burito,12083
Ascending Dragon Soup,12084
Immortal Stew,12085
Chile Shrimp Gratin,12086
Steamed Alligator with Vegetable,12087
Incredibly Spicy Curry,12088
Special Meat Stew,12089
Steamed Desert Scorpions,12090
Peach Cake,12091
Soul Haunted Bread,12092
Special Toast,12093
Heavenly Fruit Juice,12094
Hwergelmir's Tonic,12095
Lucky Soup,12096
Assorted Shish Kebob,12097
Strawberry Flavored Rice Ball,12098
Blood Flavored Soda,12099
Cooked Nine Tail's Tails,12100
Citron,12101
Grilled Skewer,12102
Bloody Branch,12103
Random Quiver,12104
Taming Gift Set,12105
Jewelry Box,12106
Wrapped Mask,12107
Scroll Package,12108
Poring Box,12109
First Aid Kit,12110
Bundle of Food,12111
Tropical Sograt,12112
Vermilion on the Beach,12113
Elemental Converter,12114
Fireproof Potion,12118
Coldproof Potion,12119
Earthproof Potion,12120
Thunderproof Potion,12121
Sesame Pastry,12122
Honey Pastry,12123
Rainbow Cake,12124
Outdoor Cooking Kit,12125
Home Cooking Kit,12126
Professional Cooking Kit,12127
Royal Cooking Kit,12128
Fantastic Cooking Kit,12129
Cookie Bag,12130
Lucky Potion,12131
Santa's Bag,12132
McDonald's Ice Cone,12133
Green Ale,12135
Women's Bundle,12136
First Stage Prize,12137
Second Stage Prize,12138
Third Stage Prize,12139
Fourth Stage Prize,12140
Fifth Stage Prize,12141
Book of Magic,12142
Red Can,12143
Lightning Sphere Pack,12144
Blind Sphere Pack,12145
Poison Sphere Pack,12146
Freezing Sphere Pack,12147
Flare Sphere Pack,12148
Cartridge,12149
Blood Cartridge,12150
Silver Cartridge,12151
Special Present,12152
Bowman Scroll 1,12153
Bowman Scroll 2,12154
Bowman Scroll 3,12155
Bowman Scroll 4,12156
Bowman Scroll 5,12157
Bowman Scroll 6,12158
Bowman Scroll 7,12159
Bowman Scroll 8,12160
Bowman Scroll 9,12161
Bowman Scroll 10,12162
Fencer Scroll 1,12163
Fencer Scroll 2,12164
Fencer Scroll 3,12165
Fencer Scroll 4,12166
Fencer Scroll 5,12167
Fencer Scroll 6,12168
Fencer Scroll 7,12169
Fencer Scroll 8,12170
Fencer Scroll 9,12171
Fencer Scroll 10,12172
Spearman Scroll 1,12173
Spearman Scroll 2,12174
Spearman Scroll 3,12175
Spearman Scroll 4,12176
Spearman Scroll 5,12177
Spearman Scroll 6,12178
Spearman Scroll 7,12179
Spearman Scroll 8,12180
Spearman Scroll 9,12181
Spearman Scroll 10,12182
Holy Arrow Quiver,12183
Mercenary Red Potion,12184
Mercenary Blue Potion,12185
Old Red Box,12186
Old Green Box,12187
Grace Moon Cake,12188
Moon Cake,12190
Special Moon Cake,12191
Hometown Gift,12194
Plain Rice Cake,12195
Hearty Rice Cake,12196
Salty Rice Cake,12197
Lucky Rice Cake,12198
Scroll of Magic,12199
X-mas Cake,12200
Commonplace Red Box,12201
Steamed Scorpion,12203
Stew Of Immortality,12207
Battle Manual,12208
Life Insurance,12209
Bubble Gum,12210
Kafra Card,12211
Giant Fly Wing,12212
Neuralizer,12213
Convex Mirror,12214
LV10 Blessing Scroll,12215
LV10 Agil Scroll,12216
LV5 Aspersio Scroll,12217
LV5 Assumptio Scroll,12218
LV10 Wind Walker Scroll,12219
LV5 Adrenaline Scroll,12220
Sweet Candy Cane,12225
Examination 1,12226
Examination 2,12227
Examination 3,12228
Examination 4,12229
Examination 5,12230
Examination 6,12231
Ginger Bread,12232
Kvass,12233
Fierce Cacao 99%,12234
Chocolate Strawberry,12235
Chocolate Tart,12236
Junky Chocolate,12237
Old Yellow Box,12240
Mercenary Concentration Potion,12241
Mercenary Awakening Potion,12242
Mercenary Berserk Potion,12243
Old Gift Box,12244
Mystical Card Album,12246
Halo-Halo,12247
Fancy Ball Box,12248
Cooked Nine Tail,12254
PRO Gift Box,12256
Cold Medicine,12257
Bomb Poring Box,12258
Miracle Tonic,12259
Cool Summer Outfit,12260
Leap of Fantasy,12261
Field Manual,12263
Life Insurrance,12265
Tasty Pink Ration,12269
Tasty White Ration,12270
Military Ration A,12271
Military Ration B,12272
Military Ration C,12273
Daehwandan,12274
Taecheongdan,12275
Mimic Scroll,12276
Disguise Scroll,12277
Alice Scroll,12278
Undead Elemental Scroll,12279
Holy Elemental Scroll,12280
Event Treasure Box,12281
Internet Cafe1,12282
Internet Cafe2,12283
Internet Cafe3,12284
Internet Cafe4,12285
Masquerade Ball Box2,12286
Love Angel Magic Powder,12287
Squirrel Magic Powder,12288
Gogo Magic Powder,12289
Mysterious Can Magic Powder,12290
Mysterious PET Bottle,12291
Unripe Fruit,12292
Dried Yggdrasilberry,12293
PC-Room Coin Box,12294
SP Consumption Reduction Potion,12298
Mega Resist Potion,12299
Wild Rose Contract,12300
Doppelganger Contract,12301
Egnigem Cenia Contract,12302
Blessing Of Water,12303
Diary Magic Powder,12304
Mini Heart Magic Powder,12305
Freshman Magic Powder,12306
Kid Magic Powder,12307
Magic Magic Powder,12308
JJangu Magic Powder,12309
Spray Of Flowers,12310
Huge Spray Of Flowers,12311
Thick Battle Manual,12312
Guardian Angel,12313
Noive Box,12314
Goddess Of Blessing,12315
Angel Of Blessing,12316
Snow Powder,12317
Small Hearts,12318
Rune Strawberry Cake,12319
Schwarzwald Pine Jubilee,12320
Arunafeltz Desert Sandwich,12321
Chocolate Pie,12322
Novice Fly Wing,12323
Novice Butterfly Wing,12324
Novice Magnifier,12325
Large Firecracker,12326
Charm Of Luck,12327
Charm Of Happiness,12328
Summon Male GameMaster Scroll,12329
Summon Female GameMaster Scroll,12330
Ginseng,12331
Fruit Juice,12332
Ancilla,12333
Treasure Edition Helm Box,12334
Grilled Delicious Skewer,12335
Grilled Mushroom,12336
Grilled Sausages,12337
Grilled Corn,12338
Treasure Edition Box,12339
Chewy Rice Powder,12340
Special Alloy Trap Box,12341
Manuk's Opportunity,12342
Manuk's Courage,12343
Pinguicula's Fruit Jam,12344
Luciola's Honey Jam,12345
Unripe Acorn,12346
Acorn Jelly,12347
Manuk's Faith,12348
Cornus' Tears,12349
Angeling Potion,12350
Scream Megaphone,12351
Dungeon Teleport Scroll 3,12352
Small Bottle,12353
Buche De Noel,12354
Xmas Gift,12355
Louise Costume Box,12356
Shiny Wing Gown,12357
Fan Of Wind,12358
Very Soft Plant,12359
Very Red Juice,12360
Delicious Shaved Ice,12361
Kuloren,12362
Fit Pipe,12363
Staff Of Leader,12364
Charming Lotus,12365
Girl's Doll,12366
Luxury Whisky Bottle,12367
Splendid Mirror,12368
Oilpalm Coconut,12369
Girl's Naivety,12370
Magical Lithography,12371
Hell Contract,12372
Boy's Pure Heart,12373
Ice Fireworks,12374
Akaraje,12375
Mysterious Can2,12376
Mysterious PET Bottle2,12377
Rice Cake Soup,12378
Pope Cookie,12379
Job Change Flute,12380
Ancient Languages Scroll,12381
Vulcan Bullet Magazine,12383
Rainbow Ruby,12384
Rhydo Runestone For Apprentice,12388
Pertz Runestone For Apprentice,12389
Verkana Runestone For Apprentice,12390
Lucky Egg,12391
Repair A,12392
Repair B,12393
Repair C,12394
Tantan Noodle,12395
Gift Box?,12396
PCBang Gift Box,12398
Castle Treasure Box,12399
Water Of Blessing,12400
Rune Kn Test Int,12401
29Fruit,12402
Lucky Egg2,12403
Acti Potion,12404
Underripe Yggseed,12405
Psychic ArmorS,12406
PCBang Coupon Box,12407
Leaf Cat Ball,12408
1st Class Pork Belly,12409
Thick Pork Belly H,12410
HE Battle Manual,12411
HE Bubble Gum,12412
PCBang Coupon Box2,12413
Guarana Candy,12414
Siege Teleport Scroll Silver,12415
Lucky Egg C3,12416
Boost500,12417
Full SwingK,12418
Mana Plus,12419
Stamina Up M,12420
Falmons F,12421
HP Increase Potion (Small),12422
HP Increase Potion (Medium),12423
HP Increase Potion (Large),12424
SP Increase Potion (Small),12425
SP Increase Potion (Medium),12426
SP Increase Potion (Large),12427
Concentrated White Potion Z,12428
Savage Full Roast,12429
Cocktail Warg Blood,12430
Minor Stew,12431
Siroma Iced Tea,12432
Drosera Herb Salad,12433
Petite Tail Noodles,12434
Black Mass,12435
Vitata 500,12436
Concentrated Ceromain Soup,12437
F Giant Fly Wing,12438
F Battle Manual,12439
F Insurance,12440
F Bubble Gum,12441
F Kafra Card,12442
F Neuralizer,12443
F Dun Tele Scroll1,12444
F Str Dish10,12445
F Agi Dish10,12446
F Int Dish10,12447
F Dex Dish10,12448
F Luk Dish10,12449
F Vit Dish10,12450
F WOB Rune,12451
F WOB Schwarz,12452
F WOB Rachel,12453
F WOB Local,12454
F Greed Scroll,12456
F Glass Of Illusion,12457
F Abrasive,12458
F Med Life Potion,12459
F Small Life Potion,12460
F Regeneration Potion,12461
F B Mdef Potion,12462
F S Mdef Potion,12463
F B Def Potion,12464
F S Def Potion,12465
F Blessing 10 Scroll,12466
F Inc Agi 10 Scroll,12467
F Aspersio 5 Scroll,12468
F Wind Walk 10 Scroll,12470
F Adrenaline Scroll,12471
F Convex Mirror,12472
RWC Parti Box,12473
RWC Final Comp Box,12474
Cure Free,12475
PCBang Coupon Box3,12476
Gift Bundle,12477
Chance Box,12478
Caracas Ring Box,12479
Attend 3Day Box,12480
Attend 7Day Box,12481
Attend 10Day Box,12482
Attend 15Day Box,12483
Attend 20Day Box,12484
Attend 25Day Box,12485
GoldPC First Box,12486
PC 4Leaf Clover Box,12487
Ticket Gift Box,12488
Ticket Gift Box2,12489
Vivid Notation,12490
Curious Snowball,12491
Crumpled Paper,12492
Lucky Egg C4,12493
E Giant Fly Wing,12494
E Battle Manual,12495
E Insurance,12496
E Bubble Gum,12497
E Kafra Card,12498
E Neuralizer,12499
E Dun Tele Scroll1,12500
E Str Dish10,12501
E Agi Dish10,12502
E Int Dish10,12503
E Dex Dish10,12504
E Luk Dish10,12505
E Vit Dish10,12506
Yellow Butterfly Wing,12507
Green Butterfly Wing,12508
Red Butterfly Wing,12509
Blue Butterfly Wing,12510
E Siege Teleport Scroll,12511
E Greed Scroll,12512
E Glass Of Illusion,12513
E Abrasive,12514
E Med Life Potion,12515
E Small Life Potion,12516
E Regeneration Potion,12517
E B Mdef Potion,12518
E S Mdef Potion,12519
E B Def Potion,12520
E S Def Potion,12521
E Blessing 10 Scroll,12522
E Inc Agi 10 Scroll,12523
E Aspersio 5 Scroll,12524
E Assumptio 5 Scroll,12525
E Wind Walk 10 Scroll,12526
E Adrenaline Scroll,12527
E Convex Mirror,12528
White Slim Potion Box,12529
Mastela Fruit Box,12530
White Potion Box,12531
Royal Jelly Box2,12532
Blue Herb Box2,12533
Yggdrasil Seed Box,12534
Iggdrasilberry Box,12535
NY Rice Cake Soup,12536
Solo Gift Basket,12537
Couple Event Basket,12538
Splendid Box,12539
GM Warp Box,12540
Fortune Cookie1,12541
Fortune Cookie2,12542
Fortune Cookie3,12543
Mystic Tree Branch,12544
Lucky Egg C5,12545
Suspicious Dish,12546
Chalcenodny Box,12547
Shabby Purchase Street Stall License,12548
White Slim Pot Box2,12549
Poison Bottle Box2,12550
MVP Tele Scroll,12551
Quest Tele Scroll,12552
Brysinggamen Piece Box,12553
Asprika Piece Box,12554
Brynhild Piece Box,12555
Sleipnir Piece Box,12556
Mjolnir Piece Box,12557
Magingiorde Piece Box,12558
Tenkaippin Strong,12559
Tenkaippin Clean,12560
Mysterious Seed,12561
Bubble Gum Plus,12562
BM75,12563
3D Glasses Box,12564
Cheer Scarf Box,12565
Cheer Scarf2 Box,12566
Cheer Scarf3 Box,12567
Cheer Scarf4 Box,12568
Cheer Scarf6 Box,12569
Cheer Scarf8 Box,12570
Cheer Scarf10 Box,12571
Cheer Scarf10 Box2,12572
Fruit Basket,12573
Mora Berry,12574
Arrow Of Elf Cntr,12575
Hunting Arrow Cntr,12576
Lucky Egg C6,12577
Rapid Life Water,12578
Ring Of Valkyrie Box,12579
Universal Catalog Silver,12580
Universal Catalog Gold,12581
Universal Catalog Bronze,12591
Old Ore Box,12609
Old Navy Box,12702
Elixir of Life,12704
Noble Nameplate,12705
Guyak Candy,12709
Guyak Pudding,12710
Green Beer,12712
Monster Extract,12713
Easter Scroll,12714
Black Treasure Box,12715
Indian Rice Cake,12716
Paralyze,12717
Leech End,12718
Oblivion Curse,12719
Disheart,12720
Toxin,12721
Pyrexia,12722
Magic Mushroom,12723
Venom Bleed,12724
Nauthiz Rune,12725
Raido Rune,12726
Berkana Rune,12727
Isa Rune,12728
Othila Rune,12729
Uruz Rune,12730
Thurisaz Rune,12731
Wyrd Rune,12732
Hagalaz Rune,12733
Luxurious Rune,12734
Ancient Rune,12735
Mystic Rune,12736
General Rune,12737
Rare Rune,12738
Snow Flowers,12739
Amplification Scroll,12740
Intellect Amplification Scroll,12741
Valentine Gift Box,12742
Chocolate Box,12744
Skull Scroll,12745
Destruction Scroll,12746
Royal Scroll,12747
Immune Scroll,12748
Mystic Scroll,12749
Battle Scroll,12750
Armor Scroll,12751
Prayer Scroll,12752
Soul Scroll,12753
Chinese Pastel,12754
Chinese Fireworks,12755
Chinese New Year Envelope,12756
Loyal Ring1 Box,12757
Loyal Ring2 Box,12758
Loyal Ring3 Box,12759
Bubble Gum Green,12760
Bubble Gum Yellow,12761
Bubble Gum Orange,12762
Bubble Gum Red,12763
Fools Day Box Tw,12764
Summer Knight Box,12765
Reward Job BM25,12766
Passion FB Hat Box,12767
Cool FB Hat Box,12768
Victory FB Hat Box,12769
Glory FB Hat Box,12770
Passion Hat Box2,12771
Cool Hat Box2,12772
Victory Hat Box2,12773
Potion Box,12831
Falcon Flute,12848
Battle Manual Box,12900
Insurance Package,12901
Bubble Gum Box,12902
Steamed Tongue Box,12903
Steamed Scorpion Box,12904
Dragon Breath Cocktail Box,12905
Hwergelmir's Tonic Box,12906
Nine Tail Dish Box,12907
Stew Of Immortality Box,12908
Kafra Card Box,12909
Giant Fly Wing Box,12910
Neuralizer Box,12911
Convex Mirror Box,12912
Blessing 10 Scroll Box,12913
Increase AGI 10 scroll Box,12914
Aspersio 5 Scroll Box,12915
Assumptio 5 Scroll Box,12916
Wind Walk 10 Scroll Box,12917
Adrenaline 5 Scroll Box,12918
Megaphone Box,12919
Enriched Elunium Box,12920
Enriched Oridecon Box,12921
Token of Siegfried Box,12922
December Lucky Box,12923
Pet Egg Box 2,12924
Kafra Item Mall Prize Package,12925
Aspersio Scroll Box,12927
Sacred Scroll,12928
Pet Egg Box 3,12929
Pet Egg Box 4,12930
Pet Egg Box 5,12931
Episode 13.2 Key Package,12932
Summer Hat Pack,12933
Pet Egg Scroll5,12934
Infiltrator Box,12935
Muramasa Box,12936
Excalibur Box,12937
Combat Knife Box,12938
Dagger of Counter Box,12939
Kaiser Knuckle Box,12940
Poll Axe Box,12941
Mighty Staff Box,12942
Light Epsilon Box,12943
Ballista Box,12944
Sage's Diary Box,12945
Asura Box,12946
Apple of Archer Box,12947
Bunny Band Box,12948
Sakkat Box,12949
Grand Circlet Box,12950
Elven Ears Box,12951
Steel Flower Box,12952
Critical Ring Box,12953
Earring Box,12954
Ring Box,12955
Necklace Box,12956
Glove Box,12957
Brooch Box,12958
Rosary Box,12959
Safety Ring Box,12960
Vesper Core 01 Box,12961
Vesper Core 02 Box,12962
Vesper Core 03 Box,12963
Vesper Core 04 Box,12964
Emergency Level 1 Scroll Box,12965
Emergency Level 2 Scroll Box,12966
Emergency Level 3 Scroll Box,12967
Emergency Level 1 Scroll,12968
Emergency Level 2 Scroll,12969
Emergency Level 3 Scroll,12970
Teleport Scroll Box 1,12971
Teleport Scroll Box 2,12972
Teleport Scroll Box 3,12973
Teleport Scroll Box 4,12974
Teleport Scroll Box 5,12975
Teleport Scroll Box 6,12976
Teleport Scroll 1,12977
Teleport Scroll 2,12978
Teleport Scroll 3,12979
Teleport Scroll 4,12980
Teleport Scroll 5,12981
Teleport Scroll 6,12982
Pet Egg Scroll Box 6,12983
Pet Egg Scroll Box 7,12984
Pet Egg Scroll Box 8,12985
Adventurer Pack Box,12986
Pet Egg Scroll Box 10,12987
Pet Egg Scroll Box 11,12988
Pet Egg Scroll 6,12989
Pet Egg Scroll 7,12990
Party Hard Pack,12991
Adventurer Pack,12992
Pet Egg Scroll 10,12993
Pet Egg Scroll 11,12994
White Herb Box,12995
Blue Herb Box,12996
Elunium Box,12997
Oridecon Box,12998
Dead Branch Box,12999
Jujube Dagger,13000
Dragon Killer,13001
Ginnungagap,13002
Cowardice Blade,13003
Angelic Wing Dagger,13005
Khukri,13006
Jitte,13007
Kamaitachi,13009
Asura,13010
Murasame,13012
Hakujin,13014
Ashura,13023
Refined Swordbreaker,13024
Refined Mailbreaker,13025
Scalpel,13027
Tooth Blade,13028
Prinsense Knife,13029
Desert Twilight,13034
Sandstorm,13035
Brave Assassin's Damascus,13036
Valorous Assassin's Damascus,13037
Dagger of Hunter,13038
Ivory Knife,13039
Novice Cutter,13040
Novice Main Gauche,13041
Glorious Gladius,13042
Krierg,13046
Weihna,13047
Six Shooter,13100
Crimson Bolt,13102
Garrison,13104
Gold Lux,13106
Wasteland's Outlaw,13107
Soldier Revolver,13108
Wasteland Outlaw,13109
Glorious Pistol,13110
Eden Revlover I,13112
Eden Revlover II,13113
Branch,13150
Cyclone,13151
Dusk,13153
Rolling Stone,13154
Black Rose,13155
Gate Keeper,13156
Drifter,13157
Butcher,13158
Destroyer,13160
Inferno,13162
Long Barrel,13163
Jungle Carbine,13165
Gate Keeper-DD,13167
Thunder P,13168
Lever Action Rifle,13170
Soldier Rifle,13171
Soldier Gatling Gun,13172
Soldier Shotgun,13173
Soldier Grenade Launcher,13174
Glorious Rifle,13176
Glorious Gatling Gun,13177
Glorious Shotgun,13178
Glorious Grenade Launcher,13179
Bullet,13200
Silver Bullet,13201
Bloody Shell,13202
Flare Sphere,13203
Lightning Sphere,13204
Poison Sphere,13205
Blind Sphere,13206
Freezing Sphere,13207
Shuriken,13250
Nimbus Shuriken,13251
Flash Shuriken,13252
Sharp Leaf Shuriken,13253
Thorn Needle Shuriken,13254
Icicle Kunai,13255
Black Earth Kunai,13256
High Wind Kunai,13257
Heat Wave Kunai,13258
Fell Poison Kunai,13259
Apple Bomb,13260
Coconut Bomb,13261
Melon Bomb,13262
Pineapple Bomb,13263
Banana Bomb,13264
Black Lump,13265
Hard Black Lump,13266
Extremely Hard Black Lump,13267
Mysterious Powder,13268
Throwing Boost 500,13269
Throwing Full Swing K,13270
Throwing Mana Plus,13271
Throwing Cure Free,13272
Throwing Muramura M,13273
Throwing Falmons F,13274
Throwing Increase HP Potion (Small),13275
Throwing Increase HP Potion (Medium),13276
Throwing Increase HP Potion (Large),13277
Throwing Increase SP Potion (Small),13278
Throwing Increase SP Potion (Medium),13279
Throwing Increase SP Potion (Large),13280
Throwing Concentrated White Potion Z,13281
Throwing Vitata 500,13282
Throwing Ceromain Soup,13283
Throwing Savage Full Roast,13284
Throwing Cocktail Warg Blood,13285
Throwing Minor Stew,13286
Throwing Siroma Iced Tea,13287
Throwing Drosera Herb Salad,13288
Throwing Petite Tail Soup,13289
Throwing Black Mass,13290
Explosive Kunai,13294
Huuma Wing Shuriken,13300
Huuma Giant Wheel Shuriken,13301
Huuma Blaze Shuriken,13303
Huuma Calm Mind,13304
Brave Huuma Front Shuriken,13305
Valorous Huuma Front Shuriken,13306
Glorious Shuriken,13307
Platinum Shotel,13404
Curved Sword,13405
Edger,13406
Refined Nagan,13407
Refined Fireblend,13408
Refined Immaterial Sword,13409
Valorous Gladiator Blade,13410
Brave Gladiator Blade,13411
Twin Edge of Naght Sieger,13412
Elemental Sword,13414
Novice Falchion,13415
Glorious Flamberge,13416
Glorious Rapier,13417
Glorious Holy Avenger,13418
Holy saber,13419
Honglyun's Sword,13420
Ruber,13421
Life Insurrance Box,13500
Experience Scroll Box,13501
Refined Drooping Cat Box,13502
Baphomet Horns Box,13503
Refined Deviruchi Hat Box,13504
Executioner Box,13505
Refined Bloody Axe Box,13506
Tomahawk Box,13507
Rudra Bow Box,13508
Cutlus Box,13509
Solar Sword Box,13510
Refined Swordbreaker Box,13511
Refined Mailbreaker Box,13512
Moonlight Dagger Box,13513
Wrench Box,13514
Grape Box,13515
Royal Jelly Box,13516
Yggdrasil Berry Box,13517
Weapon Card Pet Egg Scroll Box,13518
Armor Card Pet Egg Scroll Box,13519
Helmet Card Pet Egg Scroll Box,13520
Garment Card Pet Egg Scroll Box,13521
Shield Card Pet Egg Scroll Box,13522
Shoes Card Pet Egg Scroll Box,13523
Accessory Card Pet Egg Scroll Box,13524
Zeny Pet Egg Scroll Box,13525
Pet Egg Scroll Box 12,13526
Pet Egg Scroll Box 13,13527
Pet Egg Scroll Box 14,13528
Pet Egg Scroll Box 15,13529
Pet Egg Scroll Box 16,13530
Light Red Potion Box,13531
Light Orange Potion Box,13532
Light Yellow Potion Box,13533
Light White Potion Box,13534
Light Concentration Potion Box,13535
Light Awakening Potion Box,13536
Light Berserk Potion Box,13537
Meteor Storm Scroll Box,13538
Storm Gust Scroll Box,13539
Lord of Vermilion Scroll Box,13540
Lex Aeterna Scroll Box,13541
Magnificat Scroll Box,13542
Chemical Protection Helm Scroll Box,13543
Chemical Protection Shield Scroll Box,13544
Chemical Protection Armor Scroll Box,13545
Chemical Protection Weapon Scroll Box,13546
Repair Weapon Scroll Box,13547
Big Bun Box,13548
Pill Box,13549
Fish Slice Box,13550
